,VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio
1657,1485,CASTLE BRANDS CORP.,8520,Brady's Irish Cream,12.3,15.99,1750.0,13132,161523.6,6249.0,106814.51,67190.73999999999,11484.7,8497.59,-54709.09000000001,-51.218781043886274,0.4758604934511118,0.6612935199562169
1658,480,BACARDI USA INC,802,Bacardi Torched Cherry Rum,7.99,11.99,750.0,20196,161366.04,9809.0,112971.91,78988.0,7730.74,89286.27,-48394.130000000005,-42.837312390310124,0.48569023569023567,0.7000971827777394
1659,3252,E & J GALLO WINERY,35666,Redwood Creek Chard Cal,6.12,9.99,1500.0,26352,161274.24,14435.0,144855.65,70220.01,3232.34,61966.91,-16418.589999999997,-11.334449156798508,0.5477762598664238,0.8981945907790357
1660,4425,MARTIGNETTI COMPANIES,19947,Josh Cellars Svgn Bl,8.72,12.99,750.0,18484,161180.48,8850.0,124721.5,67314.17,983.84,144929.24,-36458.98000000001,-29.232313594688975,0.47879246916251894,0.7738002765595436
1661,7153,PINE STATE TRADING CO,11196,Angelini Pnt Grigio Veneto,5.88,10.99,750.0,27400,161112.0,11276.0,116143.24,61652.33,1254.46,15884.82,-44968.759999999995,-38.718361912410906,0.41153284671532847,0.7208850985649735
1662,17035,PERNOD RICARD USA,1036,Jameson Trilogy Pack,29.84,39.99,200.0,5396,161016.63999999998,2696.0,107813.04000000001,73901.52,566.16,123780.22,-53203.59999999998,-49.348019497455944,0.49962935507783546,0.669577007693118
1663,480,BACARDI USA INC,4228,Bacardi 8,14.7,19.99,750.0,10944,160876.80000000002,5252.0,112907.48,89262.54999999999,4141.42,89286.27,-47969.32000000002,-42.485511145940045,0.47989766081871343,0.7018257449178501
1664,8892,TRINCHERO FAMILY ESTATES,37842,Dona Paula Malbec Mendoza,7.74,12.99,750.0,20768,160744.32,10458.0,125391.42,61089.05,1165.08,11595.97,-35352.90000000001,-28.194034328664603,0.5035631741140215,0.7800675009854158
1665,3924,HEAVEN HILL DISTILLERIES,4565,Christian Bros VS Brandy,6.71,10.49,750.0,23924,160530.04,11576.0,112042.24,80273.67,9124.78,14069.87,-48487.8,-43.27635720242651,0.48386557431867583,0.697951859975865
1666,4425,MARTIGNETTI COMPANIES,25728,Chappellet Signature Cab Svg,37.49,56.99,750.0,4272,160157.28,1750.0,100596.5,48918.51,194.70000000000002,144929.24,-59560.78,-59.20760662647309,0.4096441947565543,0.6281106921895776
1667,4425,MARTIGNETTI COMPANIES,37984,Barone Fini Pnt Gr Valdadige,7.58,10.99,750.0,21128,160150.24,10668.0,118481.32,58343.54,1188.17,144929.24,-41668.919999999984,-35.169189539751905,0.504922377887164,0.7398135650624065
1668,1392,CONSTELLATION BRANDS INC,35471,R M Woodbridge Pnt Grigio,3.35,7.99,750.0,47764,160009.4,22574.0,132380.5,48074.43,2523.98,79528.99,-27628.899999999994,-20.87082311971929,0.4726153588476677,0.8273295193907358
1669,4425,MARTIGNETTI COMPANIES,18642,Yellow Tail Pink Moscato,5.81,9.99,1500.0,27464,159565.84,13285.0,131259.31,65303.49,2972.55,144929.24,-28306.53,-21.565350297818874,0.4837241479755316,0.8226028202527559
1670,9165,ULTRA BEVERAGE COMPANY LLP,426,Crystal Head Vodka,6.29,7.99,50.0,25368,159564.72,13365.0,106786.35,53932.5,686.12,68054.7,-52778.369999999995,-49.42426630369892,0.526844843897824,0.6692353422485873
1671,6785,PALM BAY INTERNATIONAL INC,6658,Ch de la Chaize Brouilly,11.03,15.99,750.0,14464,159537.92,7510.0,83708.9,33238.28,839.1700000000001,13605.41,-75829.02000000002,-90.58656845329473,0.5192201327433629,0.5246959468946316
1672,8892,TRINCHERO FAMILY ESTATES,15548,Seaglass Chard,6.07,8.99,750.0,26264,159422.48,12651.0,113732.49,55351.43,1409.31,11595.97,-45689.990000000005,-40.17320820110419,0.48168595796527564,0.7134030909568085
1673,516,BANFI PRODUCTS CORP,17967,Banfi Principessa Gavia Gav,8.96,12.99,750.0,17780,159308.8,8673.0,124789.27,60280.270000000004,965.6600000000001,8510.41,-34519.529999999984,-27.662258141264857,0.4877952755905512,0.7833168663626869
1674,8112,MOET HENNESSY USA INC,4683,Hennessy VS Cognac,2.96,3.79,50.0,53812,159283.52,24549.0,97619.31,43090.020000000004,1264.77,48347.26,-61664.20999999999,-63.16804533857081,0.456199360737382,0.6128650974061849
1675,17035,PERNOD RICARD USA,5780,Malibu Black,10.44,14.99,750.0,15256,159272.64,7473.0,106624.27,87473.74,5893.52,123780.22,-52648.37000000001,-49.377472877422754,0.48984006292606186,0.6694449843990782
1676,3960,DIAGEO NORTH AMERICA INC,8101,Tanqueray,1.47,1.99,50.0,108324,159236.28,53371.0,106208.29,33143.45,2775.3,257032.07,-53027.990000000005,-49.9282965576416,0.49269783242864,0.6669855010428528
1677,1128,BROWN-FORMAN CORP,2871,Woodford Reserve Rye,33.59,41.99,750.0,4740,159216.6,2107.0,80788.93000000001,65322.98,1661.25,68601.68,-78427.67,-97.07724808336982,0.44451476793248945,0.5074152443903462
1678,8892,TRINCHERO FAMILY ESTATES,47090,Napa Cellars Cab Svgn Napa,15.58,23.99,750.0,10212,159102.96,4926.0,118174.73999999999,68179.58,547.14,11595.97,-40928.22,-34.6336450581571,0.48237367802585196,0.7427563886932085
1679,8320,SHAW ROSS INT L IMP LTD,19150,Esclans Whispering Angel Ros,14.66,21.99,750.0,10852,159090.32,4937.0,100878.62999999999,27728.579999999998,552.89,3151.92,-58211.69000000002,-57.704679375602176,0.45493918171765574,0.6340965936833868
1680,1392,CONSTELLATION BRANDS INC,39708,R Mondavi Pvt Sln Pnt Grigio,4.72,7.99,750.0,33704,159082.88,14959.0,125212.81,57487.83,1667.3,79528.99,-33870.07000000001,-27.05000390934443,0.4438345596961785,0.7870916719636959
1681,9165,ULTRA BEVERAGE COMPANY LLP,25531,BR Cohn Silver Cab Svgn Snm,15.68,24.99,750.0,10140,158995.19999999998,4745.0,99491.54999999999,47778.229999999996,528.6800000000001,68054.7,-59503.649999999994,-59.80774246657128,0.46794871794871795,0.6257519094916073
1682,9165,ULTRA BEVERAGE COMPANY LLP,4447,Patron XO Cafe Dark Cocoa,20.63,25.99,750.0,7704,158933.52,3789.0,99178.11,69561.40999999999,2987.58,68054.7,-59755.40999999999,-60.25060368664011,0.49182242990654207,0.6240226102083437
1683,4425,MARTIGNETTI COMPANIES,44944,Sanford Santa Rita Pnt Nr,14.93,22.99,750.0,10624,158616.32,2144.0,49290.56,22208.34,239.16,144929.24,-109325.76000000001,-221.7985756298975,0.20180722891566266,0.31075339536310004
1684,480,BACARDI USA INC,6638,M & R Asti,16.23,24.99,1500.0,9768,158534.63999999998,4607.0,115128.93,80292.87,1025.44,89286.27,-43405.70999999999,-37.70182698649244,0.47164209664209666,0.7262067772696239
1685,3960,DIAGEO NORTH AMERICA INC,2722,J & B Rare,17.59,21.99,750.0,9008,158450.72,5067.0,111423.32999999999,87652.14,3995.57,257032.07,-47027.390000000014,-42.206053256530765,0.5625,0.7032049459920409
1686,4425,MARTIGNETTI COMPANIES,1130,Smugglers Notch Bourbon,38.39,47.99,750.0,4124,158320.36000000002,1369.0,62968.310000000005,48573.44,1079.32,144929.24,-95352.05000000002,-151.4286313226447,0.3319592628516004,0.39772717798266755
1687,9165,ULTRA BEVERAGE COMPANY LLP,13979,Jos Phelps Pnt Nr,22.87,34.99,750.0,6920,158260.4,3292.0,115187.08,65816.19,365.77,68054.7,-43073.31999999999,-37.39422858883131,0.47572254335260117,0.7278326100527991
1688,4425,MARTIGNETTI COMPANIES,16380,Duboeuf Bjls Nouveau 2014,4.69,6.99,750.0,33724,158165.56,14953.0,164333.47,20408.43,1680.08,144929.24,6167.9100000000035,3.7532889678529906,0.4433934290119796,1.0389965426101613
1689,12546,JIM BEAM BRANDS COMPANY,3521,Effen Vodka,18.65,24.99,750.0,8476,158077.4,3485.0,70735.15,45597.53,2746.4500000000003,123880.97,-87342.25,-123.47786072412373,0.41116092496460593,0.44747161833380356
1690,17035,PERNOD RICARD USA,7969,Sandeman Founders RSV Port,9.03,15.99,750.0,17480,157844.4,8519.0,129159.81,94395.95,942.11,123780.22,-28684.589999999997,-22.208603434768133,0.4873569794050343,0.8182729954309435
1691,8673,STE MICHELLE WINE ESTATES,41143,Red Diamond Cab Svgn Wash,5.26,11.99,750.0,29968,157631.68,14562.0,125251.5,54188.16,1624.3600000000001,15919.7,-32380.179999999993,-25.85212951541498,0.4859183128670582,0.794583296961626
1692,653,STATE WINE & SPIRITS,25539,Three Knights Svgn Bl,7.09,10.49,750.0,22224,157568.16,10999.0,109880.01,37762.200000000004,1230.49,8014.9800000000005,-47688.15000000001,-43.400205369475316,0.4949154067674586,0.697349071030594
1693,4950,LATITUDE BEVERAGE COMPANY,16749,Ninety+Cellars Lot 50 Prosco,7.53,10.99,750.0,20892,157316.76,9114.0,76878.86,21040.690000000002,1021.49,1610.0,-80437.90000000001,-104.62941307922623,0.43624353819643885,0.48868829996244517
1694,6785,PALM BAY INTERNATIONAL INC,6586,Citra Montepulciano,6.7,10.99,1500.0,23452,157128.40000000002,11538.0,124812.62,62452.340000000004,2580.01,13605.41,-32315.780000000028,-25.89143629866918,0.4919836261299676,0.7943352061116894
1695,9552,M S WALKER INC,25212,Mionetto Prosecco Extra Dry,10.66,15.99,750.0,14736,157085.76,6151.0,75075.49,32377.78,686.39,55551.82,-82010.27,-109.23707590852887,0.4174131378935939,0.4779267707015582
1696,4425,MARTIGNETTI COMPANIES,45246,Shoofly Shiraz,7.23,10.99,750.0,21724,157064.52,10836.0,77359.64,24637.52,1213.32,144929.24,-79704.87999999999,-103.03160666207856,0.49880316700423494,0.49253415093364183
1697,653,STATE WINE & SPIRITS,25540,Richard Grant Cuvee Rose Brt,9.45,13.99,750.0,16616,157021.2,8131.0,113752.69,47132.31,907.35,8014.9800000000005,-43268.51000000001,-38.03735102879766,0.489347616754935,0.7244416040636551
1698,3960,DIAGEO NORTH AMERICA INC,3377,Tanqueray Rangpur Gin,18.25,24.99,750.0,8600,156950.0,4377.0,106071.23,86218.45999999999,3451.86,257032.07,-50878.770000000004,-47.96660696778948,0.508953488372093,0.6758281618349793
1699,12546,JIM BEAM BRANDS COMPANY,6553,Harveys Bristol Cream Sherry,7.74,13.99,750.0,20260,156812.4,9619.0,134221.81,103521.88,1062.3700000000001,123880.97,-22590.589999999997,-16.830789273367717,0.4747778874629812,0.8559387522925483
1700,660,SAZERAC NORTH AMERICA INC.,5897,99 Bananas,7.46,12.99,750.0,21016,156779.36,10477.0,140225.23,104729.79000000001,8259.35,17932.33,-16554.129999999976,-11.805386234702539,0.4985249333840883,0.8944112924048166
1701,480,BACARDI USA INC,2742,Aberfeldy 12 Yr Single Malt,37.98,53.99,750.0,4116,156325.68,1717.0,83491.83,70944.43000000001,1354.3600000000001,89286.27,-72833.84999999999,-87.23470308412212,0.4171525753158406,0.5340890249126056
1702,3252,E & J GALLO WINERY,10296,Alamos Slcn Malbec Mendoza,9.73,15.99,750.0,16064,156302.72,7796.0,124385.04000000001,79517.15,864.16,61966.91,-31917.679999999993,-25.660384882297738,0.48530876494023906,0.7957957481482089
1703,1392,CONSTELLATION BRANDS INC,21834,Meiomi Chard,10.52,19.99,750.0,14844,156158.88,6948.0,110392.52,51380.75,774.4,79528.99,-45766.36,-41.45784515110263,0.46806790622473726,0.7069243836789814
1704,1392,CONSTELLATION BRANDS INC,24453,Estancia Meritage,15.43,22.99,750.0,10120,156151.6,5316.0,124956.84,66515.59999999999,591.0,79528.99,-31194.76000000001,-24.96442771760234,0.525296442687747,0.8002277274136159
1705,9165,ULTRA BEVERAGE COMPANY LLP,38652,Carpineto Chianti Clsc RSV,13.65,20.99,750.0,11432,156046.80000000002,6866.0,142250.74,83784.72,762.2,68054.7,-13796.060000000027,-9.69841000475641,0.6005948215535339,0.9115902408764549
1706,480,BACARDI USA INC,3139,Grey Goose Le Melon,17.64,23.99,750.0,8844,156008.16,4389.0,107644.61,74851.04999999999,3459.64,89286.27,-48363.55,-44.92891004946741,0.4962686567164179,0.689993459316487
1707,9165,ULTRA BEVERAGE COMPANY LLP,200,Luxardo Maraschino Liqueur,23.43,29.99,750.0,6652,155856.36000000002,2770.0,82292.3,68349.0,2184.69,68054.7,-73564.06000000001,-89.39361276814478,0.4164161154539988,0.5280009105820256
1708,4692,KOBRAND CORPORATION,21864,Dom Carneros Brut,15.23,22.99,750.0,10204,155406.91999999998,4906.0,127296.93999999999,73610.75,544.72,9139.38,-28109.979999999996,-22.0822118740639,0.4807918463347707,0.8191201524359404
1709,9552,M S WALKER INC,14008,Cigar Box Malbec Mendoza,8.1,11.99,750.0,19184,155390.4,9533.0,115702.67,60999.9,1060.63,55551.82,-39687.729999999996,-34.30148154748719,0.4969245204336947,0.744593424046788
1710,9165,ULTRA BEVERAGE COMPANY LLP,25290,Notre Dame Cousignac CdR 13,6.89,9.99,750.0,22496,154997.44,10937.0,109260.63,46953.0,1220.41,68054.7,-45736.81,-41.86028398335247,0.486175320056899,0.7049189328546329
1711,9815,WINE GROUP INC,6974,Benziger Cab Svgn Sonoma,9.08,18.99,750.0,17056,154868.47999999998,7936.0,124306.64,53931.909999999996,884.86,27100.41,-30561.839999999982,-24.585846741573885,0.4652908067542214,0.8026593920208942
1712,12546,JIM BEAM BRANDS COMPANY,3577,Effen Black Cherry & Vanilla,19.08,24.99,750.0,8116,154853.28,3427.0,69565.73,45907.299999999996,2700.63,123880.97,-85287.55,-122.59994971662054,0.42225234105470677,0.44923639977144814
1713,8004,SAZERAC CO INC,4938,Kapali Coffee,7.02,8.99,750.0,22048,154776.96,9238.0,85911.62,66265.0,7282.1900000000005,50293.62,-68865.34,-80.15835343344708,0.41899492017416545,0.5550672399819715
1714,516,BANFI PRODUCTS CORP,8790,Bolla Valpolicella,8.55,12.99,1500.0,18096,154720.8,8943.0,124418.57,73261.54000000001,1996.25,8510.41,-30302.22999999998,-24.35507014748681,0.4941976127320955,0.804148957347687
1715,3960,DIAGEO NORTH AMERICA INC,4345,Capt Morgan Tattoo Rum,15.62,19.99,750.0,9904,154700.48,5154.0,103028.45999999999,72423.76999999999,4062.25,257032.07,-51672.02000000002,-50.153151857263545,0.5203957996768982,0.6659866860141609
1716,2000,SOUTHERN WINE & SPIRITS NE,27567,Zenato Pinot Grigio Veneto,7.23,11.99,750.0,21396,154693.08000000002,8868.0,102915.32,48577.41,988.03,19016.59,-51777.76000000001,-50.31103240994636,0.414469994391475,0.6652871608736474
1717,12546,JIM BEAM BRANDS COMPANY,8808,Salignac VS Cognac,13.95,19.99,750.0,11076,154510.2,5426.0,101395.73999999999,69532.79,4276.2300000000005,123880.97,-53114.46000000002,-52.38332497992522,0.4898880462260744,0.6562397822279693
1718,6785,PALM BAY INTERNATIONAL INC,8837,Santa Rita 120 Cab Svgn,4.13,5.99,750.0,37400,154462.0,18368.0,110024.32,49693.04,2047.66,13605.41,-44437.67999999999,-40.388961276924945,0.49112299465240644,0.7123067162149914
1719,10754,PERFECTA WINES,42881,La Bastarda Pnt Gr Sicily,3.92,7.99,750.0,39296,154040.32,19125.0,137229.75,62432.19,2133.01,28720.52,-16810.570000000007,-12.249945802568325,0.48669075732899025,0.8908690270183806
1720,10754,PERFECTA WINES,17187,The Messenger Telegram Red 2,11.03,16.99,750.0,13960,153978.8,7347.0,78724.53,32052.38,820.62,28720.52,-75254.26999999999,-95.59189492779441,0.5262893982808023,0.5112686291879142
1721,9625,WESTERN SPIRITS BEVERAGE CO,2514,Bird Dog Peach Whiskey,11.41,14.99,750.0,13476,153761.16,6048.0,93659.52,68952.49,4767.46,1933.19,-60101.64,-64.17034808634509,0.44879786286731965,0.6091233963115262
1722,1392,CONSTELLATION BRANDS INC,8985,J Roget Spumante,4.44,5.99,750.0,34564,153464.16,16595.0,99404.05,29374.960000000003,13062.789999999999,79528.99,-54060.11,-54.38421271567909,0.480123828260618,0.6477346241624103
1723,1273,CALEDONIA SPIRITS INC,2192,Caledonia Barr Hill Gin VAP,37.31,49.99,375.0,4112,153418.72,1266.0,63287.340000000004,44641.07,495.75,1319.77,-90131.38,-142.41612935541295,0.30787937743190663,0.4125138053556959
1724,9622,WEIN BAUER INC,5836,Bauers Obstler Echt,19.08,24.99,1000.0,8040,153403.2,3797.0,98129.03,65185.92999999999,3986.85,222.23,-55274.17000000001,-56.32805093457055,0.4722636815920398,0.639680462989038
1725,480,BACARDI USA INC,5318,Benedictine Liqueur Dom,18.65,28.99,750.0,8224,153377.6,3704.0,104194.95999999999,77106.58,2920.55,89286.27,-49182.640000000014,-47.20251344210892,0.45038910505836577,0.6793362264111578
1726,3252,E & J GALLO WINERY,7340,Viniq Shimmery Liqueur,14.72,19.99,750.0,10408,153205.75999999998,5915.0,112325.84999999999,88569.35999999999,4664.110000000001,61966.91,-40879.90999999999,-36.3940357451112,0.5683128362797848,0.7331698886517061
1727,1392,CONSTELLATION BRANDS INC,8123,Mouton Cadet Red Brdx,6.53,9.99,750.0,23432,153010.96,12282.0,135733.18,67203.76,1367.5,79528.99,-17277.78,-12.72922361356302,0.5241550017070673,0.8870814221412636
1728,2242,DELICATO VINEYARDS INC,22569,Bota Box Svgn Bl,11.72,17.99,3000.0,13052,152969.44,6163.0,113616.37,77404.09,2773.35,7982.65,-39353.07000000001,-34.636795736389054,0.4721881703953417,0.7427390072160818
1729,8664,"STOLI GROUP,(USA) LLC",749,Stolichnaya Hot Vodka,15.14,19.99,750.0,10096,152853.44,3225.0,33117.75,10270.34,2539.17,18544.49,-119735.69,-361.54536464584703,0.31943343898573695,0.21666342608972358
1730,1189,BULLY BOY DISTILLERS,2130,Bully Boy American Whiskey,22.05,29.99,750.0,6932,152850.6,3115.0,93418.84999999999,70446.51,2455.92,609.39,-59431.750000000015,-63.61858447197757,0.4493652625504905,0.6111775158226398
1731,9165,ULTRA BEVERAGE COMPANY LLP,25291,Notre Dame Cousignac 13 Gigo,12.41,17.99,750.0,12312,152791.91999999998,3825.0,68811.75,38462.619999999995,424.74,68054.7,-83980.16999999998,-122.0433574207893,0.31067251461988304,0.4503624929904671
1732,9165,ULTRA BEVERAGE COMPANY LLP,6293,Fetzer Gewurz,5.91,9.99,750.0,25848,152761.68,12444.0,121600.56,64065.79,1384.23,68054.7,-31161.119999999995,-25.625803039064948,0.48142989786443824,0.7960148120916188
1733,1392,CONSTELLATION BRANDS INC,8922,Taylor Lake Country Red,5.4,7.99,3000.0,28284,152733.6,14145.0,113018.55,65725.74,6365.25,79528.99,-39715.05,-35.14029334122584,0.5001060670343657,0.7399717547415893
1734,8004,SAZERAC CO INC,2598,Firefly Apple Pie Moonshine,11.44,16.99,750.0,13344,152655.36000000002,6369.0,105395.31,82809.04999999999,5021.78,50293.62,-47260.05000000002,-44.84075240160119,0.4772931654676259,0.6904134253785782
1735,4425,MARTIGNETTI COMPANIES,21791,Michael David Svgn Bl,6.84,9.99,750.0,22300,152532.0,11120.0,111088.8,36263.700000000004,1244.26,144929.24,-41443.2,-37.30637111932076,0.49865470852017935,0.7282983242860515
1736,4692,KOBRAND CORPORATION,28548,St Francis Old Vines Znfdl,11.03,18.99,750.0,13828,152522.84000000003,6985.0,117262.15,69956.39,775.41,9139.38,-35260.69000000003,-30.069967163317436,0.5051345096904831,0.7688169850495832
1737,12546,JIM BEAM BRANDS COMPANY,757,Jim Beam Rye,13.95,17.99,750.0,10928,152445.6,5233.0,101604.67,85399.09,4127.9400000000005,123880.97,-50840.93000000001,-50.03798545873926,0.4788616398243045,0.6664978851472263
1738,3960,DIAGEO NORTH AMERICA INC,7077,Smirnoff Strawberry Vodka,0.74,0.99,50.0,205612,152152.88,88639.0,87752.61,14434.2,4643.26,257032.07,-64400.270000000004,-73.38843824702195,0.43109837947201524,0.5767397238882366
1739,9165,ULTRA BEVERAGE COMPANY LLP,27817,Clos Pegase Carneros Chard,10.95,26.99,750.0,13876,151942.2,9188.0,149004.12,56725.32,1026.16,68054.7,-2938.0800000000163,-1.9718112492460051,0.6621504756413952,0.9806631732329792
1740,11567,CAMPARI AMERICA,3412,Skyy Infusions Pineapple,9.28,12.99,750.0,16360,151820.8,8687.0,96770.13,65649.96,6844.79,20964.81,-55050.669999999984,-56.888081063857186,0.5309902200488997,0.6373970496796224
1741,9165,ULTRA BEVERAGE COMPANY LLP,13258,ChocoVine,6.49,9.99,750.0,23388,151788.12,11376.0,122352.24,76669.44,1261.96,68054.7,-29435.87999999999,-24.05830902646326,0.4864032837352488,0.8060725701062772
1742,9165,ULTRA BEVERAGE COMPANY LLP,21181,Belaire Sparkling Rose,19.72,29.99,750.0,7692,151686.24,3536.0,105676.64,50285.159999999996,393.91,68054.7,-46009.59999999999,-43.53809886461188,0.4596983879355174,0.6966791450562688
1743,12546,JIM BEAM BRANDS COMPANY,1812,Booker's Rye,225.56,299.99,750.0,672,151576.31999999998,336.0,100796.64,32998.9,264.4,123880.97,-50779.67999999998,-50.37834594486481,0.5,0.6649893598155703
1744,388,ATLANTIC IMPORTING COMPANY,2034,Glendalough Double Barrel,21.32,32.99,750.0,7108,151542.56,3122.0,89834.78,73682.39,2462.71,211.74,-61707.78,-68.69030012652115,0.43922341024198086,0.5928023124328902
1745,2000,SOUTHERN WINE & SPIRITS NE,11499,C Krug Cab Svgn,18.24,30.99,750.0,8308,151537.91999999998,4428.0,123491.72,58990.759999999995,493.05,19016.59,-28046.199999999983,-22.710996332385673,0.5329802599903707,0.8149228919071874
1746,9552,M S WALKER INC,4889,Jenkins Coffee Brandy,9.59,14.99,1750.0,15796,151483.64,7427.0,86094.73,47847.32,13648.33,55551.82,-65388.91000000002,-75.94995651882527,0.47018232463914916,0.5683434197910744
1747,10754,PERFECTA WINES,42421,Firesteed Pnt Gris Ore,7.74,13.99,750.0,19552,151332.47999999998,9005.0,116727.95,61894.96,1001.62,28720.52,-34604.529999999984,-29.64545338113107,0.4605666939443535,0.7713344154539726
1748,9552,M S WALKER INC,23354,Paul Dolan Deep Red 09 Mendo,10.88,15.99,750.0,13896,151188.48,6916.0,138202.84,49159.399999999994,773.4200000000001,55551.82,-12985.640000000014,-9.396073192128334,0.4976971790443293,0.9141095935351687
1749,9206,PHILLIPS PRODUCTS CO.,2680,Tomatin Scotch 14Yr Portwood,43.79,59.99,750.0,3452,151163.08000000002,1128.0,59408.72,47880.840000000004,889.84,2211.83,-91754.36000000002,-154.44594665564247,0.3267670915411356,0.39301078014552226
